zipcode,agi_estimate
87052,25331.858407079646
87053,30681.81818181818
87056,50781.25
87059,64626.4367816092
87061,35576.92307692308
87062,34325.39682539683
87063,23863.636363636364
87068,54045.893719806765
87072,29500.0
87083,48214.28571428572
87102,32855.02958579882
87104,53718.637992831544
87105,34625.912408759126
87106,46697.247706422015
87107,50404.41176470588
87108,35851.27860026918
87109,49183.48380244291
87110,48097.9711692472
87111,64960.809332847246
87112,46191.972920696324
87113,59981.48148148148
87114,54483.41395991707
87116,43019.48051948052
87120,54548.63540937719
87121,33908.97353131052
87122,96568.62745098039
87123,46344.717182497334
87124,50748.89425010052
87144,53646.408839779004
87301,41149.63503649635
87305,28575.38802660754
87310,28125.0
87311,26577.66990291262
87312,30357.14285714286
87313,33106.06060606061
87316,34027.77777777778
87317,23300.0
87319,25000.0
87321,34459.45945945946
87322,33333.333333333336
87323,31712.962962962964
87325,31686.04651162791
87326,31388.88888888889
87327,27798.507462686568
87328,28240.74074074074
87347,50833.333333333336
87357,25694.444444444445
87364,25000.0
87375,29573.170731707316
87401,46388.210140500916
87402,63107.06401766004
87410,48402.55591054313
87412,46120.68965517241
87413,44285.71428571428
87415,52590.09009009009
87416,38184.931506849316
87417,44597.79179810725
87418,58125.0
87419,42045.454545454544
87420,34981.10831234257
87421,38527.397260273974
87455,30113.636363636364
87461,28750.0
87499,39423.07692307692
87501,63924.242424242424
87505,56509.74025974026
87506,73895.75971731449
87507,41900.0
87508,62617.50881316099
87510,43201.754385964916
87511,40957.44680851064
87513,40131.57894736842
87514,48333.333333333336
87515,32500.0
87519,28676.470588235294
87520,37890.625
87521,35984.84848484849
87522,41838.842975206615
87523,38815.78947368421
87527,41447.36842105263
87528,33208.9552238806
87529,42708.333333333336
87530,43452.380952380954
87531,33333.333333333336
87532,43487.55832037325
87533,41437.00787401575
87535,41231.34328358209
87537,38662.79069767442
87539,32954.545454545456
87540,72606.3829787234
87544,85276.91107644305
87548,33593.75
87549,43214.28571428572
87551,42763.15789473684
87552,39962.121212121216
87553,37045.454545454544
87556,37228.260869565216
87557,37821.54340836013
87558,39527.02702702703
87560,36000.0
87562,39423.07692307692
87564,26136.363636363636
87565,28750.0
87566,32900.0
87567,38581.730769230766
87569,29807.69230769231
87571,40348.72298624754
87574,61206.89655172414
87575,36666.666666666664
87578,38970.58823529412
87579,34615.38461538462
87582,42934.782608695656
87701,33026.96078431373
87710,53205.1282051282
87711,25462.962962962964
87712,29166.666666666668
87714,40340.90909090909
87715,25543.478260869564
87718,38586.95652173913
87722,25833.333333333332
87723,21428.571428571428
87728,28676.470588235294
87731,40625.0
87732,33514.49275362319
87734,30000.0
87740,37251.65562913907
87742,44318.181818181816
87743,35937.5
87745,35500.0
87747,33928.57142857143
87752,28571.428571428572
87801,38544.3864229765
87821,35227.27272727273
87823,40000.0
87825,33636.36363636364
87827,33653.846153846156
87828,30000.0
87829,40000.0
87830,35156.25
87832,36666.666666666664
87901,31299.212598425198
87930,25781.25
87931,38750.0
87935,43364.1975308642
87936,30833.333333333332
87937,28521.12676056338
87940,26973.684210526317
87941,24553.571428571428
87942,34308.51063829787
88001,28946.88644688645
88002,54166.666666666664
88003,35576.92307692308
88004,42008.19672131148
88005,41941.39194139194
88007,47373.487348734874
88008,46423.07692307692
88011,57860.262008733625
88012,41910.4991394148
88020,37500.0
88021,30063.52765321375
88022,39285.71428571428
88023,37500.0
88024,20258.620689655174
88026,32236.842105263157
88027,28457.44680851064
88028,43055.555555555555
88029,23557.69230769231
88030,32921.24542124542
88032,31089.74358974359
88033,43548.3870967742
88038,39880.95238095238
88039,34868.42105263158
88041,35576.92307692308
88042,37500.0
88043,33482.142857142855
88044,39980.916030534354
88045,36927.48091603054
88046,43247.12643678161
88047,38985.148514851484
88048,27352.941176470587
88049,42229.72972972973
88052,38541.666666666664
88056,28409.090909090908
88061,43750.0
88063,22896.51837524178
88065,50000.0
88072,29360.46511627907
88081,26778.937381404176
88101,41019.22035733622
88116,42500.0
88119,36111.11111111111
88124,45192.307692307695
88130,38825.47864506627
88135,40234.375
88201,50039.10323253389
88203,33541.666666666664
88210,55674.726989079565
88220,51509.07187718074
88230,37223.756906077346
88231,53530.53435114504
88232,38750.0
88240,44762.56983240224
88242,58125.0
88252,48011.36363636364
88253,46710.52631578947
88256,44097.22222222222
88260,48000.0
88265,39772.72727272727
88267,47383.72093023256
88301,38915.09433962264
88310,42275.2808988764
88311,47376.543209876545
88312,62500.0
88316,36095.50561797753
88317,51219.51219512195
88318,39166.666666666664
88325,56418.91891891892
88330,36209.67741935484
88336,25000.0
88337,48660.71428571428
88339,47321.42857142857
88340,29166.666666666668
88341,47916.666666666664
88345,42694.805194805194
88346,30597.014925373136
88348,30357.14285714286
88350,31250.0
88352,37370.466321243526
88353,28676.470588235294
88355,45530.30303030303
88401,32500.0
88415,40597.345132743365
88418,41666.666666666664
88426,40051.02040816326
88434,33928.57142857143
88435,31860.9022556391
89001,49038.46153846154
89002,60853.01429459292
89003,42105.26315789474
89004,62500.0
89005,60092.067988668554
89007,48809.52380952381
89008,46944.444444444445
89010,41911.76470588235
89011,56060.31128404669
89012,67584.21709295071
89013,40833.333333333336
89014,48306.95381421899
89015,46965.19524617997
89018,48214.28571428572
89019,38181.818181818184
89020,40625.0
89021,68904.95867768595
89025,53316.32653061225
89027,49904.580152671755
89029,42831.4121037464
89030,27286.04177279674
89031,45299.6195307546
89032,39203.980099502485
89040,51367.1875
89042,58467.74193548387
89043,50320.51282051282
89044,77771.05517909004
89045,74813.4328358209
89046,39772.72727272727
89048,42835.96837944664
89049,52631.57894736842
89052,74029.63671128107
89060,42995.97855227882
89061,51944.444444444445
89074,58381.41663350577
89081,44070.018507094384
89084,57049.958711808424
89085,66279.06976744186
89086,39682.53968253968
89101,28558.394160583943
89102,34804.07523510972
89103,35485.386221294364
89104,31589.147286821706
89106,29829.817833173536
89107,37558.207217694995
89108,35281.11181301327
89109,63410.36414565826
89110,35778.715657067194
89113,55774.76038338658
89115,29982.593559617057
89117,53818.32797427653
89118,44105.59305689489
89119,32151.109057301295
89120,45363.95147313691
89121,35181.89509306261
89122,37360.33519553073
89123,52440.98712446352
89124,64224.137931034486
89128,47251.27190503109
89129,54857.77243589744
89130,52396.93941286696
89131,67210.9962406015
89134,70478.31138652208
89135,85453.73665480428
89138,90729.31785195936
89139,50613.948919449904
89141,63956.47703906785
89142,36666.666666666664
89143,58161.896243291594
89144,73476.2979683973
89145,50257.201646090536
89146,41560.77348066298
89147,44585.0583364697
89148,53046.71968190855
89149,63015.03340757238
89156,36159.96649916248
89161,60833.333333333336
89166,61135.427394438724
89169,30807.291666666668
89178,58069.43637420105
89179,62551.44032921811
89183,48165.529010238904
89191,22580.645161290322
89301,52166.666666666664
89310,52272.72727272727
89311,35227.27272727273
89316,61989.795918367345
89317,59375.0
89318,49127.90697674418
89319,47500.0
89402,69642.85714285714
89403,51273.45844504022
89406,48316.83168316832
89408,47336.065573770495
89410,56010.054844606944
89411,96428.57142857143
89412,35000.0
89413,118055.55555555556
89414,45833.333333333336
89415,44852.94117647059
89418,37500.0
89419,49388.11188811189
89421,36029.41176470588
89423,65536.60565723793
89424,28750.0
89425,38815.78947368421
89426,45833.333333333336
89427,33593.75
89428,40000.0
89429,38898.6013986014
89430,56250.0
89431,35694.99715747584
89433,35471.491228070176
89434,48776.021588280644
89436,64401.093439363816
89439,69126.50602409638
89440,51724.137931034486
89441,68781.61888701518
89442,36556.6037735849
89444,49695.12195121951
89445,58126.00321027287
89446,61785.71428571428
89447,37558.00464037123
89448,76973.68421052632
89449,62081.00558659218
89450,79321.56133828996
89451,99015.74803149606
89460,55269.60784313725
89501,49335.74879227053
89502,37453.11767463666
89503,42344.35797665369
89506,44576.22601279318
89508,54313.380281690144
89509,61373.873873873876
89510,58950.61728395062
89511,82789.60223307746
89512,31619.0036900369
89519,92078.94736842105
89521,71485.87933247753
89523,61759.37122128174
89701,47156.196943972835
89703,68186.47540983607
89704,68176.32850241546
89705,51670.04048582996
89706,41362.894450489664
89801,60323.03370786517
89815,72563.3914421553
89820,62157.53424657534
89821,59090.90909090909
89822,59840.425531914894
89825,32012.19512195122
89828,70108.69565217392
89832,36918.604651162794
89835,49512.98701298701
89883,39443.00518134715
90001,28305.260729118596
90002,27997.737556561086
90003,26616.892634664713
90004,44107.335490830636
90005,38130.914826498425
90006,29047.15341156019
90007,29754.35816164818
90008,46259.97340425532
90010,68672.83950617284
90011,26320.078226857888
90012,48679.20540997464
90013,58445.94594594595
90014,58631.805157593124
90015,49725.43352601156
90016,39811.29968736043
90017,45842.02294056309
90018,35121.205256003625
90019,45434.3365253078
90020,39672.108467072496
90021,57065.217391304344
90022,32151.8759018759
90023,29954.645409565695
90024,88227.0323859881
90025,76916.69918064767
90026,46069.85178177231
90027,57588.532883642496
90028,41331.04125736739
90029,35471.78130511464
90031,35240.96385542169
90032,40032.7620967742
90033,29910.213243546576
90034,57726.08978529603
90035,70469.97855611151
90036,70139.60703205792
90037,26900.406504065042
90038,38514.27498121713
90039,62500.0
90040,38210.479573712255
90041,59946.23655913978
90042,46522.96755377324
90043,44834.90566037736
90044,29085.10059815117
90045,78461.74568965517
90046,65179.231337767924
90047,38614.381833473504
90048,78015.87301587302
90049,104248.63387978142
90056,72707.42358078602
90057,28925.353925353924
90058,35979.72972972973
90059,29662.818955042527
90061,30135.823429541597
90062,32316.86247408431
90063,32413.267698077823
90064,87601.62601626017
90065,51505.60224089636
90066,69011.33947554926
90067,125818.45238095238
90068,76653.78006872852
90069,79786.24535315986
90071,113081.3953488372
90077,117362.84289276808
90094,102004.2194092827
90201,30758.426966292136
90210,113184.93150684932
90211,85914.17910447762
90212,89314.51612903226
90220,34210.82686158063
90221,31732.515894641234
90222,32198.142414860682
90230,68750.0
90232,71342.16589861752
90240,55312.75890637945
90241,47690.54510371442
90242,44264.40329218107
90245,81545.12067156349
90247,41159.86099044309
90248,50246.858168761224
90249,45348.62043251305
90250,43070.776255707766
90254,96625.47528517111
90255,31088.907014681892
90260,42035.256410256414
90262,33241.07142857143
90265,94221.19487908961
90266,111586.08490566038
90270,31122.920517560073
90272,115111.58594491928
90274,112773.4375
90275,99194.17225373905
90277,86566.28090478695
90278,84178.23500247893
90280,35181.55053974485
90290,81186.8686868687
90291,75681.17480537863
90292,91563.20541760723
90293,82827.75453277545
90301,34743.858597962855
90302,38998.19494584837
90303,35826.18025751073
90304,32434.782608695652
90305,52450.062421972536
90401,77222.22222222222
90402,114206.64206642067
90403,86315.33101045297
90404,64852.68249780123
90405,82090.16393442624
90501,53998.7714987715
90502,53026.01809954751
90503,73958.82352941176
90504,58603.50981558596
90505,76022.98206278027
90601,56103.13315926893
90602,46970.04608294931
90603,66547.86150712831
90604,50779.540481400436
90605,48801.18534482759
90606,44103.77358490566
90620,53162.785490371694
90621,44875.53779963122
90623,64164.4908616188
90630,64673.456530869385
90631,54523.46971138598
90638,58846.41407307172
90640,43122.42090784044
90650,43046.6921931504
90660,41836.64724031539
90670,49232.18673218673
90680,40221.70151405912
90701,44138.04491413474
90703,68469.38775510204
90704,45142.48704663212
90706,43074.71264367816
90710,48818.407960199
90712,62372.85441830896
90713,66005.6657223796
90715,47716.71826625387
90716,32642.378559463985
90717,54741.379310344826
90720,79357.2735590119
90723,35227.27272727273
90731,49594.62037390309
90732,73472.0885466795
90740,71269.06318082788
90742,78079.71014492754
90743,87500.0
90744,36695.74082464884
90745,46972.271914132376
90746,53923.357664233576
90755,60862.06896551724
90802,50143.82191095548
90803,79619.26091825307
90804,41235.310576385
90805,37022.17593727028
90806,38500.54083288264
90807,63969.68769136559
90808,74276.75371223758
90810,39915.53052756372
90813,29840.573012939003
90814,63248.50299401198
90815,71868.44863731656
91001,71360.75949367089
91006,71855.61681598898
91007,66655.02793296089
91008,90441.17647058824
91010,50030.966143682905
91011,108909.98959417273
91016,58700.72614107884
91020,58801.3698630137
91024,83082.87795992714
91030,80405.4054054054
91040,58737.37373737374
91042,52719.155844155845
91046,50000.0
91101,65550.67218200621
91103,53553.51170568562
91104,61274.954627949184
91105,102017.34539969834
91106,69011.52860802732
91107,73779.56337174044
91108,104959.67741935483
91201,50701.97044334975
91202,62311.853245531514
91203,49619.1135734072
91204,40580.73654390935
91205,40834.367245657566
91206,58779.76190476191
91207,80189.16155419222
91208,83001.2853470437
91210,104166.66666666667
91214,74534.43429374561
91301,84567.03910614525
91302,96545.64315352697
91303,39409.163987138265
91304,52172.02432667246
91306,45346.54612888271
91307,73733.1081081081
91311,63995.150862068964
91316,71363.47390993567
91320,78471.89695550351
91321,52095.37572254335
91324,54543.74057315234
91325,54912.14057507987
91326,79517.18009478673
91331,34721.588315837515
91335,42056.686046511626
91340,37250.664893617024
91342,44777.33526430123
91343,44568.56702619414
91344,61389.11128903122
91345,45151.93370165746
91350,72483.26826547686
91351,52322.319201995015
91352,39040.114613180514
91354,82140.38727524204
91355,74470.47496790758
91356,70798.24561403508
91360,69809.01077375123
91361,93653.4749034749
91362,84037.16216216216
91364,81039.95519044063
91367,72360.84452975048
91377,89654.53194650817
91381,86832.94663573086
91384,67261.90476190476
91387,62014.563106796115
91390,77209.23603192702
91401,49917.21854304636
91402,33933.53002429712
91403,78374.4557329463
91405,36155.68083261058
91406,44471.94719471947
91411,47265.25821596244
91423,73908.61466821886
91436,114587.91208791209
91501,60755.813953488374
91502,46179.92766726944
91504,62899.04229848364
91505,65888.55421686747
91506,65233.19959879639
91601,44750.254841997965
91602,65791.81494661921
91604,81520.71563088513
91605,36045.56550040683
91606,38812.5613346418
91607,58937.86597267404
91701,62953.57524012807
91702,43331.77570093458
91706,35942.55069056715
91708,64602.80373831776
91709,67916.66666666667
91710,51553.67231638418
91711,75400.69138906348
91722,47167.63005780347
91723,47974.09040793826
91724,57361.660079051384
91730,50639.459107201044
91731,33200.5033557047
91732,33983.150470219436
91733,32508.296460176993
91737,70144.44444444444
91739,72415.9402241594
91740,55294.23538831065
91741,73640.42207792208
91744,36748.67021276596
91745,53802.667182064164
91746,38502.186588921286
91748,47311.01259916006
91750,66236.16236162362
91752,49676.430517711175
91754,48210.17826336975
91755,40934.449093444906
91759,60326.086956521736
91761,45743.893412287194
91762,40683.02387267905
91763,39343.04399524376
91764,38805.00431406385
91765,64461.67883211679
91766,38965.076660988074
91767,40566.259398496244
91768,37443.566591422124
91770,37647.518222839295
91773,64325.588412794204
91775,64975.022706630334
91776,38414.31556948798
91780,53951.32211538462
91784,79089.14728682171
91786,47069.32773109244
91789,64499.02486591906
91790,47476.303317535545
91791,56972.68106734435
91792,47090.747330960854
91801,46574.14596273292
91803,46385.85099111415
91901,71045.5764075067
91902,69011.62790697675
91905,45192.307692307695
91906,45493.19727891157
91910,47828.825245293025
91911,41375.82659808964
91913,64744.65558194774
91914,79270.83333333333
91915,67980.54011119937
91916,63623.59550561798
91917,38043.47826086957
91931,37500.0
91932,41462.4183006536
91934,39500.0
91935,70446.63573085847
91941,66110.05089058525
91942,53968.052738336715
91945,45075.757575757576
91950,35923.33836858006
91962,67222.22222222222
91963,33928.57142857143
91977,46469.25858951175
91978,52608.69565217391
91980,27963.917525773195
92003,64797.794117647056
92004,46312.94964028777
92007,81602.56410256411
92008,69316.58468025298
92009,92395.01953125
92010,78251.63398692811
92011,87544.72271914133
92014,104789.07330567081
92019,60950.88161209068
92020,48002.55202198665
92021,46525.0
92024,81649.36102236422
92025,48954.417293233084
92026,55517.35082522217
92027,48270.47196450181
92028,57896.270396270396
92029,72623.5230934479
92036,52096.27329192546
92037,98001.09529025192
92040,56707.01581027668
92054,48965.05376344086
92055,20790.488431876605
92056,57196.68065623808
92057,54456.92883895131
92058,43117.80738946093
92059,72826.08695652174
92060,42857.142857142855
92061,59417.808219178085
92064,77006.44730991551
92065,63654.52930728241
92066,50000.0
92067,121522.88732394367
92069,53476.470588235294
92070,43409.09090909091
92071,59350.924499229586
92075,90007.48502994012
92078,70316.28696073679
92081,60608.00881704629
92082,63916.1220043573
92083,41006.27137970353
92084,49862.888482632545
92086,43055.555555555555
92091,101024.59016393442
92101,70642.36957581667
92102,38943.76899696048
92103,70108.12923397603
92104,52680.016181229774
92105,32912.37113402062
92106,81144.95798319328
92107,64440.942269409425
92108,61662.67942583732
92109,63143.81933438986
92110,59567.783701447064
92111,51329.78723404255
92113,29410.377358490565
92114,41555.555555555555
92115,45154.24912689174
92116,58276.93557119653
92117,59142.21218961625
92118,86321.65605095541
92119,67022.40067624683
92120,70312.5
92121,88714.57489878543
92122,73588.81754949171
92123,58464.97252747253
92124,69309.55993930197
92126,58906.93832599119
92127,99493.15429173248
92128,79758.40336134454
92129,80885.09316770187
92130,106023.53186172429
92131,97971.5248009798
92135,19932.432432432433
92139,45327.102803738315
92154,41594.05586058725
92173,30770.944741532978
92201,38204.6568627451
92203,60486.85291700904
92210,96388.88888888889
92211,65883.45864661653
92220,45815.05847953216
92223,57654.525386313464
92225,41527.77777777778
92227,43175.14677103718
92230,31250.0
92231,28107.513988808954
92233,37857.142857142855
92234,39853.896103896106
92236,30293.44073647871
92240,32683.798502382575
92241,34794.77611940299
92242,33214.28571428572
92243,40314.48202959831
92249,37666.666666666664
92250,43216.46341463415
92251,55596.10705596107
92252,41060.606060606064
92253,63373.16176470588
92254,24714.0522875817
92256,40845.07042253521
92257,31648.936170212764
92258,24568.96551724138
92259,27500.0
92260,54220.89660159074
92262,54656.43906655143
92264,58408.07174887892
92268,54500.0
92270,81471.16644823067
92273,30514.70588235294
92274,27824.963072378137
92275,30743.243243243243
92276,34872.372372372374
92277,41080.02406738869
92278,17700.0
92281,32902.29885057471
92282,35625.0
92283,27904.040404040403
92284,43277.6560788609
92285,31818.18181818182
92301,32717.209690893902
92305,51785.71428571428
92307,49711.47847785403
92308,46702.161474888744
92309,28240.74074074074
92310,43003.73134328358
92311,39163.82252559727
92313,54022.491349480966
92314,45676.943699731906
92315,49126.13981762918
92316,35672.51461988304
92320,53447.24220623501
92321,44166.666666666664
92322,46500.0
92324,38225.51390568319
92325,49327.35426008968
92327,34722.22222222222
92328,36184.21052631579
92333,49456.52173913043
92335,33646.171114991266
92336,53183.67838228214
92337,45031.38075313807
92339,55000.0
92341,44642.857142857145
92342,56851.851851851854
92344,51924.20681551116
92345,40029.18287937743
92346,51039.98384491115
92347,35326.086956521736
92352,63755.707762557075
92354,57272.25672877847
92356,35878.37837837838
92358,47500.0
92359,47971.20418848168
92363,38636.36363636364
92365,37878.78787878788
92368,36666.666666666664
92371,44354.83870967742
92372,50063.451776649745
92373,71642.03084832904
92374,53989.6590273896
92376,35516.211604095566
92377,49095.63924677899
92378,48706.89655172414
92382,54166.666666666664
92385,52083.333333333336
92386,36684.782608695656
92391,46029.41176470588
92392,41756.965944272444
92394,38072.217837411205
92395,39955.49416820135
92397,64367.21991701245
92398,43409.09090909091
92399,56239.31623931624
92401,22574.626865671642
92404,35259.781236853174
92405,33298.49498327759
92407,44418.052256532064
92408,34189.059500959695
92410,27745.90163934426
92411,28538.64734299517
92501,42300.0
92503,47458.69970690115
92504,46940.634376339476
92505,42632.76434329066
92506,67613.91177896268
92507,41185.821950070655
92508,65591.75531914894
92509,41579.071226859116
92518,72321.42857142857
92530,44039.88868274583
92532,59016.798418972336
92536,50821.16788321168
92539,40422.07792207792
92543,31937.98449612403
92544,42281.64731896075
92545,42653.70705244123
92548,34535.57312252965
92549,53092.78350515464
92551,38621.91473448018
92553,34617.94019933555
92555,50694.444444444445
92557,45079.13508693714
92561,62083.333333333336
92562,62732.601414216595
92563,59082.27848101266
92567,43796.75810473815
92570,37818.940137389596
92571,38901.44665461121
92582,44916.787264833576
92583,35985.49488054607
92584,58125.30894710826
92585,52335.16483516483
92586,42305.72597137014
92587,59976.759628154054
92590,57843.13725490196
92591,60531.16147308782
92592,68897.66799631789
92595,51497.26214921287
92596,61619.55514365153
92602,84851.59817351599
92603,100130.35921205099
92604,72223.32015810277
92606,71548.60392967942
92610,85186.02540834846
92612,71283.78378378379
92614,73049.13294797688
92617,71062.69113149848
92618,86541.81184668989
92620,83837.0354549338
92624,67923.28042328042
92625,111263.52395672334
92626,61767.69731489015
92627,54446.59052737655
92629,76480.02853067048
92630,65487.669933607336
92637,53046.00606673407
92646,73435.32684283727
92647,58188.74868559411
92648,76714.64860287892
92649,77853.10734463276
92651,93505.00417014178
92653,71787.61651131824
92655,34502.551020408166
92656,75960.76458752515
92657,120648.55875831486
92660,98520.11494252873
92661,84239.13043478261
92662,89333.33333333333
92663,81313.71640407784
92672,68331.95135433941
92673,94280.30303030302
92675,67261.19402985074
92676,75606.79611650485
92677,80579.72160708637
92678,57500.0
92679,98033.42336259285
92683,45137.25950258095
92688,74657.37240075614
92691,68438.93768297783
92692,77822.236448997
92694,104275.74171029669
92701,33402.439024390245
92703,32187.162891046388
92704,37858.97435897436
92705,71067.08742402992
92706,46778.996865203764
92707,38387.62811127379
92708,64239.76078289235
92780,50819.517709118314
92782,84776.26459143969
92801,38665.065812877976
92802,39823.98239823982
92804,41189.600840336134
92805,40096.693699313786
92806,47576.04562737643
92807,73713.64653243848
92808,83757.79625779626
92821,66866.75461741425
92823,86261.26126126126
92831,55670.019467878
92832,46734.42906574394
92833,56033.561351004704
92835,79941.86046511628
92840,42190.0
92841,42138.671875
92843,37170.249145090376
92844,37896.085740913324
92845,68436.35250917992
92860,62522.893772893774
92861,103377.19298245614
92865,59425.813008130084
92866,53812.316715542525
92867,66696.7044284243
92868,47429.90654205607
92869,67736.76880222841
92870,61245.92169657422
92879,48116.438356164384
92880,64660.81267217631
92881,66912.89332310054
92882,54425.67567567567
92883,70238.52876911871
92886,83295.20697167756
92887,87576.1421319797
93001,54594.99024072869
93003,61768.945634266885
93004,62132.35294117647
93010,67277.99227799228
93012,76869.36936936936
93013,59123.37662337662
93015,47486.59517426274
93021,70432.2887520985
93022,59312.08053691275
93023,62661.81229773463
93030,41707.05699883676
93033,35817.57508342603
93035,59654.471544715445
93036,48560.9756097561
93040,38306.45161290323
93041,45315.68228105906
93060,42885.409497591194
93063,64009.186351706034
93065,65257.03618609994
93066,73475.60975609756
93067,65166.666666666664
93101,51315.78947368421
93103,58131.06796116505
93105,76936.06036536934
93108,104291.04477611941
93109,76420.45454545454
93110,69652.06185567011
93111,74224.91544532131
93117,57918.050941306756
93201,26689.18918918919
93202,34531.25
93203,28753.2637075718
93204,31687.67507002801
93205,32954.545454545456
93206,37816.45569620253
93210,45340.23668639053
93212,36379.14230019493
93215,32318.285065303804
93218,34642.857142857145
93219,25598.40425531915
93220,26562.5
93221,50086.805555555555
93222,55000.0
93223,29723.650385604113
93224,46428.57142857143
93225,49682.74111675127
93226,50000.0
93230,47371.74504469491
93234,27310.9243697479
93235,29819.277108433736
93238,50186.567164179105
93239,29464.285714285714
93240,40656.56565656565
93241,26557.632398753893
93242,39790.076335877864
93243,44703.38983050847
93244,51136.36363636364
93245,49021.29120879121
93247,32926.829268292684
93249,32054.455445544554
93250,30296.610169491527
93252,37500.0
93254,40086.206896551725
93255,37500.0
93256,29704.301075268817
93257,38024.2825607064
93258,31869.369369369368
93261,24615.384615384617
93263,39425.54557124519
93265,64481.70731707317
93266,34957.627118644064
93267,34115.720524017466
93268,43074.6140651801
93270,33974.35897435898
93271,61590.90909090909
93272,36875.0
93274,42734.28783934548
93277,48372.12035731076
93280,34400.82644628099
93283,35681.818181818184
93285,41250.0
93286,36228.813559322036
93291,51868.08118081181
93292,48327.629122588674
93301,40543.9121756487
93304,31006.13154960981
93305,30578.512396694216
93306,45413.7993480623
93307,30748.299319727892
93308,47722.56728778468
93309,43999.584026622295
93311,68772.68014515293
93312,67922.44640605296
93313,46509.43396226415
93314,77597.79951100245
93401,64971.55049786629
93402,57603.092783505155
93405,57919.354838709674
93420,67599.77827050998
93422,61017.096999302164
93424,84459.45945945945
93426,58653.846153846156
93427,58192.56756756757
93428,61298.7987987988
93430,66094.77124183007
93432,61380.59701492537
93433,51155.46218487395
93434,36519.60784313725
93436,49082.92574477546
93437,45769.230769230766
93440,52794.117647058825
93441,75735.29411764706
93442,56704.98084291188
93444,61065.776458951535
93445,42363.48122866894
93446,56115.38461538462
93449,73813.8686131387
93450,38461.53846153846
93451,47582.872928176796
93452,43500.0
93453,55769.230769230766
93454,43666.666666666664
93455,60413.52438411262
93458,35658.87463798097
93460,73670.21276595745
93461,41250.0
93463,72229.72972972973
93465,67145.09394572025
93501,36760.3550295858
93505,42067.9012345679
93510,70333.78746594005
93513,49833.333333333336
93514,54449.15254237288
93516,44877.04918032787
93517,45588.23529411765
93518,48214.28571428572
93523,57236.84210526316
93526,51562.5
93527,55434.782608695656
93529,45564.51612903226
93531,83653.84615384616
93532,57371.794871794875
93534,37837.40359897172
93535,35882.04592901879
93536,58343.6944937833
93541,43500.0
93543,38913.255360623785
93544,48809.52380952381
93545,50150.60240963855
93546,52465.59633027523
93550,34986.59517426274
93551,62336.31601920559
93552,40538.247995064776
93553,49823.94366197183
93555,58132.864544781645
93560,49083.85093167702
93561,59125.0
93562,44791.666666666664
93591,34375.0
93601,52743.90243902439
93602,57812.5
93604,61029.41176470588
93606,29664.17910447761
93608,30681.81818181818
93609,38997.69585253456
93610,44347.64991896272
93611,63329.207920792076
93612,38999.659168370825
93614,56938.77551020408
93615,26734.44976076555
93616,31766.05504587156
93618,35158.2827406765
93619,81870.95825984715
93620,39741.84782608696
93621,42763.15789473684
93622,36492.44332493703
93624,34274.1935483871
93625,46283.78378378379
93626,81039.32584269663
93628,35416.666666666664
93630,40292.55319148936
93631,55253.6231884058
93635,44020.50113895216
93636,62548.73294346978
93637,43521.540469973894
93638,32588.805166846072
93640,26358.195211786373
93641,42857.142857142855
93643,50300.0
93644,49968.193384223916
93645,60576.92307692308
93646,28282.122905027933
93647,28447.242206235012
93648,28989.36170212766
93650,32994.186046511626
93651,67500.0
93652,29166.666666666668
93653,49085.365853658535
93654,40322.257806245
93656,39021.739130434784
93657,43686.2678450034
93660,30182.926829268294
93662,36497.59422614274
93664,75735.29411764706
93665,27083.333333333332
93666,25000.0
93667,56056.701030927834
93668,41477.27272727273
93669,41666.666666666664
93673,26041.666666666668
93675,47307.692307692305
93701,23479.228486646884
93702,25448.71794871795
93703,28787.878787878788
93704,49823.94366197183
93705,33044.733044733046
93706,30075.757575757576
93710,42870.219690805534
93711,69670.65036131184
93720,66895.73459715639
93721,35318.791946308724
93722,43296.25292740047
93723,55769.230769230766
93725,33415.201654601864
93726,32589.83890954151
93727,41675.187457396045
93728,33533.653846153844
93730,94370.22900763359
93901,53595.61752988048
93905,34505.444646098
93906,45415.5672823219
93907,58192.307692307695
93908,91946.30872483221
93920,46730.769230769234
93921,80938.91402714932
93923,92962.59842519685
93924,78980.89171974522
93925,43154.76190476191
93926,44626.4367816092
93927,37688.91687657431
93928,60576.92307692308
93930,41860.46511627907
93932,55500.0
93933,50209.251101321584
93940,67555.02063273727
93950,69118.61074705112
93953,106101.89573459716
93954,33333.333333333336
93955,44693.63574813812
93960,42709.65692503177
93962,73863.63636363637
94002,102156.46004480956
94005,92965.94982078853
94010,106413.04347826086
94014,53094.75806451613
94015,59914.84184914842
94019,82312.5
94020,88449.3670886076
94021,57500.0
94022,127137.82696177062
94024,126231.75182481752
94025,106910.4134762634
94027,130478.3950617284
94028,129525.86206896552
94030,84955.08982035928
94037,93750.0
94038,80285.23489932886
94040,101270.79482439926
94041,101940.78947368421
94043,100348.98477157361
94044,78637.5
94060,53947.36842105263
94061,80922.51950947603
94062,107152.10954848261
94063,58380.14981273408
94065,115480.13245033112
94066,69236.97804563065
94070,109955.18565941101
94074,52500.0
94080,66371.80974477959
94085,84134.61538461539
94086,92493.59795134443
94087,106230.40752351098
94089,78130.5114638448
94102,67311.38107416879
94103,75738.06532663316
